pitch,interval,label,rolling_avg_pitch,rolling_std_pitch,rolling_avg_interval,rolling_std_interval
58,-3,0,60.0,14.916433890175846,-0.8,25.400787389370336
52,-6,0,58.6,15.355780670483197,-1.4,25.500980373311045
81,29,0,66.8,13.80941707676295,8.2,26.243094329746903
60,-21,0,62.4,10.968135666556487,-4.4,20.44015655517334
40,-20,0,58.2,14.939879517585979,-4.2,20.241047403728782
80,40,0,62.6,17.82694589659117,4.4,28.377808231080753
59,-21,0,64.0,17.044060549059015,1.4,30.468016016800224
61,2,0,60.0,14.159802258505824,-4.0,26.485845276297972
60,-1,0,60.0,14.159802258505824,0.0,24.728526037756378
82,22,0,68.4,11.545561917897004,8.4,23.330237889914326
84,2,0,69.2,12.63724653553907,0.8,15.25450753056273
85,1,0,74.4,12.739701723352814,5.2,9.471008394040966
65,-20,0,75.2,11.777096416349801,0.8,14.8895936814943
57,-8,0,74.6,12.778888840583862,-0.6,15.420765220960833
41,-16,0,66.4,18.649396773086035,-8.2,9.859006035092797
85,44,0,66.6,18.889150324987938,0.2,25.77207791389734
64,-21,0,62.4,15.868207208124943,-4.2,27.42626478396203
61,-3,0,61.6,15.80506248010389,-0.8,25.994230129011232
53,-8,0,60.8,16.192590898308616,-0.8,25.994230129011232
84,31,0,69.4,14.363147287415604,8.6,27.573538039214228
63,-21,0,65.0,11.4673449411793,-4.4,21.32604042010602
60,-3,0,64.2,11.69187752245078,-0.8,19.240582111776018
41,-19,0,60.2,15.7702251093631,-4.0,20.95232683975686
83,42,0,66.2,17.90809872655362,6.0,28.96549671592038
62,-21,0,61.8,14.889593681494055,-4.4,27.014810752622267
59,-3,0,61.0,14.916433890175863,-0.8,25.400787389370336
53,-6,0,59.6,15.355780670483213,-1.4,25.500980373311048
82,29,0,67.8,13.809417076762974,8.2,26.243094329746903
61,-21,0,63.4,10.968135666556513,-4.4,20.440156555173342
41,-20,0,59.2,14.939879517585995,-4.2,20.241047403728782
81,40,0,63.6,17.826945896591184,4.4,28.377808231080753
60,-21,0,65.0,17.044060549059033,1.4,30.468016016800224
63,3,0,61.2,14.184498581197264,-3.8,26.546186166754648
62,-1,0,61.4,14.188023118108715,0.2,24.75277762191539
84,22,0,70.0,11.510864433221109,8.6,23.26585480914024
86,2,0,71.0,12.845232578664957,1.0,15.280706789935964
87,1,0,76.4,12.739701723352873,5.4,9.396807968666513
55,-32,0,74.8,15.122830422906908,-1.6,19.372661149155412
91,36,0,80.6,14.536161804272947,5.8,25.694357357209668
43,-48,0,72.4,21.858636736997045,-8.2,32.75973137863002
65,22,0,68.2,20.5718253929979,-4.2,35.42880184256865
89,24,0,68.6,21.042813500100067,0.4,37.69350076604712
47,-42,0,67.0,22.583179581272258,-1.6,40.03498470088375
63,16,0,61.4,18.18790807102311,-5.6,36.14968879534091
60,-3,0,64.8,15.238110119040037,3.4,27.528167392690616
87,27,0,69.2,18.19890106572356,4.4,28.448198536989906
48,-39,0,61.0,16.170961628795833,-8.2,31.395859599635052
60,12,0,63.6,14.293355099485543,2.6,25.618352796383984
58,-2,0,62.6,14.518953130304833,-1.0,24.505101509685602
84,26,0,67.4,17.169740825067585,4.8,27.197426348829307
46,-38,0,59.2,15.139352694219978,-8.2,29.380265485526103
63,17,0,62.2,13.791301606447023,3.0,25.059928172283232
87,24,0,67.6,17.50142851312409,5.4,26.660832695172793
45,-42,0,65.0,20.062402647738647,-2.6,34.333656956403516
60,15,0,60.2,17.02057578344477,-4.8,32.33728498189043
84,24,0,67.8,17.56986055721539,7.6,28.02320467041545
43,-41,0,63.8,20.897368255356692,-4.0,34.431090601373576
53,10,0,57.0,16.537835408540737,-6.8,32.073353426169774
89,36,0,65.8,19.917329138215077,8.8,29.54149623834233
41,-48,0,62.0,22.891046284518932,-3.8,38.35622504887565
63,22,0,57.8,19.524343778984854,-4.2,38.00263148783247
87,24,0,66.6,21.04281350010003,8.8,33.063575124296435
45,-42,0,65.0,22.583179581272226,-1.6,40.03498470088375
62,17,0,59.6,18.21537811850158,-5.4,36.30151511989543
58,-4,0,63.0,15.21512405470258,3.4,27.709204246964493
86,28,0,67.6,18.365728953678726,4.6,28.823601440486144
46,-40,0,59.4,16.607227342334596,-8.2,32.08114711166041
58,12,0,62.0,14.696938456698666,2.6,26.453733195902526
57,-1,0,61.0,14.866068747318078,-1.0,25.19920633670822
82,25,0,65.8,17.326280616450592,4.8,27.562655895250643
45,-37,0,57.6,14.909728367746482,-8.2,29.166761904606357
62,17,0,60.8,13.442470011124707,3.2,24.376217918290667
86,24,0,66.4,17.271363582531407,5.6,25.99615356163282
43,-43,0,63.6,20.082330542045902,-2.8,34.16430886173458
58,15,0,58.8,17.25398504693873,-4.8,32.375916975430926
82,24,0,66.2,17.782013384315963,7.4,28.465768916366805
41,-41,0,62.0,21.177818584547094,-4.2,34.70878851242141
51,10,0,55.0,16.53783540854068,-7.0,32.34965223924357
87,36,0,63.8,19.91732913821504,8.8,29.541496238342337
39,-48,0,60.0,22.891046284518897,-3.8,38.35622504887566
62,23,0,56.0,19.595917942264983,-4.0,38.177218337642095
86,24,0,65.0,21.248529360875565,9.0,33.16624790355391
43,-43,0,63.4,22.810085488660263,-1.6,40.43884271341102
60,17,0,58.0,18.641351882306836,-5.4,36.74642839787285
57,-3,0,61.6,15.533834040570534,3.6,28.227646023003672
84,27,0,66.0,18.50675552332153,4.4,28.96204412675312
45,-39,0,57.8,16.39207125411503,-8.2,31.86220331364415
57,12,0,60.6,14.293355099485458,2.8,25.752669764511698
55,-2,0,59.6,14.518953130304748,-1.0,24.5051015096856
81,26,0,64.4,17.169740825067528,4.8,27.197426348829307
43,-38,0,56.2,15.139352694219882,-8.2,29.380265485526103
60,17,0,59.2,13.791301606446929,3.0,25.059928172283232
84,24,0,64.6,17.501428513124026,5.4,26.660832695172793
42,-42,0,62.0,20.062402647738587,-2.6,34.333656956403516
57,15,0,57.2,17.020575783444684,-4.8,32.33728498189043
81,24,0,64.8,17.569860557215325,7.6,28.02320467041545
39,-42,0,60.6,21.149468078417172,-4.2,34.701584978210946
50,11,0,53.8,16.754103974846895,-6.8,32.4761450914359
86,36,0,62.6,20.206434618704723,8.8,29.978325503603333
38,-48,0,58.8,23.101947969813825,-3.8,38.69366873275259
60,22,0,54.6,19.718012070185505,-4.2,38.343187139308014
84,24,0,63.6,21.04281350009997,9.0,33.07567081708237
42,-42,0,62.0,22.583179581272166,-1.6,40.03498470088375
58,16,0,56.4,18.187908071022978,-5.6,36.14968879534091
55,-3,0,59.8,15.238110119039895,3.4,27.528167392690616
82,27,0,64.2,18.19890106572345,4.4,28.448198536989906
43,-39,0,56.0,16.170961628795684,-8.2,31.395859599635052
62,19,0,60.0,14.195069566577905,4.0,26.438608132804475
86,24,0,65.6,18.17415747703292,5.6,27.56446988425489
41,-45,0,62.8,21.064187617850088,-2.8,35.9610900835889
62,21,0,58.8,18.212632978237526,-4.0,34.79942528261057
86,24,0,67.4,19.021040980976654,8.6,30.038308873836325
39,-47,0,62.8,23.015212360523396,-4.6,37.81930723849918
61,22,0,57.8,19.09712020174728,-5.0,37.44996662214796
85,24,0,66.6,19.552493447128235,8.8,31.220185777794377
86,1,0,71.4,21.030929603800143,4.8,30.54013752424823
74,-12,0,69.0,19.58315602756601,-2.4,29.09123579361997
86,12,0,78.4,10.96813566655719,9.4,15.059880477613165
72,-14,0,80.6,6.985699678629629,2.2,16.099689437998332
84,12,0,80.4,6.8410525505952595,-0.2,12.5379424149258
70,-14,0,77.2,7.293833011524381,-3.2,13.899640283115092
82,12,0,78.8,7.293833011524486,1.6,14.240786495134149
69,-13,0,75.4,7.056911505751015,-3.4,14.064138793399183
81,12,0,77.2,7.120393247567356,1.8,13.97139935725821
67,-14,0,73.8,7.120393247567126,-3.4,14.064138793399183
79,12,0,75.6,7.05691150575103,1.8,13.97139935725821
66,-13,0,72.4,7.056911505750809,-3.2,13.881642554107055
78,12,0,74.2,7.120393247567152,1.8,13.97139935725821
63,-15,0,70.6,7.368853370775973,-3.6,14.258330898109914
75,12,0,72.2,7.2594765651524735,1.6,14.25833089810989
62,-13,0,68.8,7.259476565152249,-3.4,14.081903280451682
74,12,0,70.4,7.368853370775962,1.6,14.25833089810989
58,-16,0,66.4,7.635443667527929,-4.0,14.64581851587667
57,-1,0,65.2,8.700574693661977,-1.2,13.292855223765718
55,-2,0,61.2,7.596051605932348,-4.0,11.11305538544625
54,-1,0,59.6,8.203657720796613,-1.6,9.914635646356126
51,-3,0,55.0,2.7386127875224493,-4.6,6.426507605223539
50,-1,0,53.4,2.880972058174105,-1.6,0.8944271909974459
62,12,0,54.4,4.722287581245016,1.0,6.204836822995044
55,-7,0,54.4,4.722287581245016,0.0,7.141428428542525
65,10,0,56.6,6.65582451691622,2.2,8.348652585896426
63,-2,0,59.0,6.284902544987103,2.4,8.203657720797173
62,-1,0,61.4,3.781534080236178,2.4,8.203657720797173
60,-2,0,61.0,3.807886552930285,-0.4,6.268971207462627
62,2,0,62.4,1.8165902124553672,1.4,5.0793700396796435
65,3,0,62.4,1.8165902124553672,0.0,2.3452078799107294
77,12,0,65.2,6.83373982530732,2.8,5.540758070877576
64,-13,0,65.6,6.655824516916871,0.4,9.071934744033122
55,-9,0,64.6,7.956129712365851,-1.0,10.024968827881487
76,21,0,67.4,9.181503144910067,2.8,14.18449858119754
63,-13,0,67.0,9.354143466934483,-0.4,15.836666315863178
67,4,0,65.0,7.582875444050966,-2.0,14.628738838327644
75,8,0,67.2,8.72926113711769,2.2,13.663820841916623
62,-13,0,68.6,6.580273550544428,1.4,14.57051817884303
65,3,0,66.4,5.176871642217184,-2.2,10.034938963441464
74,9,0,68.6,5.683308895352652,2.2,8.871302046486472
63,-11,0,67.8,6.220932405997818,-0.8,10.49761877760835
75,12,0,67.8,6.220932405997818,0.0,11.445523142259393
63,-12,0,68.0,5.9999999999995,0.2,11.166915420114693
54,-9,0,65.8,8.757853618324061,-2.2,11.69187752245103
60,6,0,63.0,7.648529270388469,-2.8,11.031772296417095
75,15,0,65.4,9.343446901438007,2.4,12.259690045021326
63,-12,0,63.0,7.648529270388466,-2.4,12.259690045021351
53,-10,0,61.0,8.860022573333952,-2.0,11.895377253370134
63,10,0,62.8,7.94984276574002,1.8,12.132600710482278
75,12,0,65.8,9.338094023942565,3.0,12.922847983319887
62,-13,0,63.2,7.823042886242498,-2.6,12.481987021303764
62,0,0,63.0,7.842193570678369,-0.2,11.322543883774323
74,12,0,67.2,6.685805860178203,4.2,10.825894882179243
62,-12,0,67.0,6.855654600400534,-0.2,12.255610959882633
61,-1,0,64.2,5.495452665612753,-2.8,10.232301793828976
73,12,0,66.4,6.503845016603059,2.2,10.109401564879843
62,-11,0,66.4,6.503845016603059,0.0,11.76860229593962
50,-12,0,61.6,8.142481194328163,-4.8,10.473776778220737
58,8,0,60.8,8.288546314040056,-0.8,10.848963084092203
74,16,0,63.4,10.188228501559509,2.6,13.183322798141408
58,-16,0,60.4,8.763560920081893,-3.0,14.106735979665732
55,-3,0,59.0,8.999999999999181,-1.4,13.408952233489218
70,15,0,63.0,8.426149773175712,4.0,13.509256086106102
60,-10,0,63.4,8.173126696680377,0.4,14.536161804272655
50,-10,0,58.6,7.402702209327676,-4.8,11.987493482792637
57,7,0,58.4,7.436396977030252,-0.2,10.986355173577602
72,15,0,61.8,9.176055797562913,3.4,12.66096362841292
57,-15,0,59.2,8.043631020875175,-2.6,12.895735729301979
54,-3,0,58.0,8.33666600026559,-1.2,12.25561095988264
69,15,0,61.8,8.105553651663033,3.8,12.8530152104475
58,-11,0,62.0,7.968688725253869,0.2,14.184498581197548
62,4,0,60.0,5.787918451393922,-2.0,11.999999999999815
58,-4,0,60.2,5.674504383643244,0.2,9.833615815151378
62,4,0,61.8,4.494441010847505,1.6,9.762171889492373
62,0,0,60.4,2.190890230017604,-1.4,6.308724118234646
65,3,0,61.8,2.4899799195953256,1.4,3.4351128074628265
67,2,0,62.8,3.4205262752957926,1.0,3.1622776601676192
63,-4,0,63.8,2.167948338865545,1.0,3.1622776601676192
62,-1,0,63.8,2.167948338865545,0.0,2.7386127875249775
38,-24,0,59.0,11.895377253369698,-4.8,11.07700320483821
58,20,0,57.6,11.414902540100108,-1.4,15.709869509324243
60,2,0,56.2,10.353743284434984,-1.4,15.709869509324243
57,-3,0,55.0,9.695359714831698,-1.2,15.674820573135612
58,1,0,54.2,9.12140340079204,-0.8,15.706686474237506
62,4,0,59.0,1.9999999999963116,4.8,8.87130204648645
58,-4,0,59.0,1.9999999999963116,0.0,3.391164991561943
62,4,0,59.4,2.4083189157554763,0.4,3.781534080237181
62,0,0,60.4,2.190890230017606,1.0,3.3166247903546737
65,3,0,61.8,2.4899799195953265,1.4,3.4351128074628248
67,2,0,62.8,3.4205262752957935,1.0,3.1622776601676175
63,-4,0,63.8,2.1679483388655463,1.0,3.1622776601676175
62,-1,0,63.8,2.1679483388655463,0.0,2.738612787524975
38,-24,0,59.0,11.895377253369698,-4.8,11.077003204838208
58,20,0,57.6,11.414902540100108,-1.4,15.709869509324243
60,2,0,56.2,10.353743284434984,-1.4,15.709869509324243
57,-3,0,55.0,9.695359714831698,-1.2,15.674820573135612
64,7,0,55.4,10.089598604502646,0.4,16.102794788483
63,-1,0,60.4,3.0495901363931797,5.0,9.192388155424828
60,-3,0,60.8,2.774887385099971,0.4,4.219004621945235
66,6,0,62.0,3.5355339059310564,1.2,4.919349550499044
64,-2,0,63.4,2.190890230018259,1.4,4.722287581246521
63,-1,0,63.2,2.1679483388654046,-0.2,3.563705936240437
60,-3,0,62.6,2.60768096207889,-0.6,3.7815340802371966
55,-5,0,61.6,4.277849927240052,-1.0,4.1833001326698325
55,0,0,59.4,4.277849927239803,-2.2,1.9235384061659884
53,-2,0,57.2,4.14728827066355,-2.2,1.9235384061659884
55,2,0,55.6,2.607680962077591,-1.6,2.7018512172204288
55,0,0,54.6,0.8944271909892619,-1.0,2.6457513110637274
67,12,0,57.0,5.6568542494909,2.4,5.549774770204191
66,-1,0,59.2,6.723094525587557,2.2,5.6745043836440034
64,-2,0,61.4,5.941380311004129,2.2,5.6745043836440034
62,-2,0,62.8,4.76445169982747,1.4,5.983310120660228
59,-3,0,63.6,3.2093613071746274,0.8,6.300793600808964
55,-4,0,61.2,4.324349662086464,-2.4,1.1401754250972136
54,-1,0,58.8,4.324349662086195,-2.4,1.1401754250972136
52,-2,0,56.4,4.037325847635124,-2.4,1.1401754250972136
51,-1,0,54.2,3.114482300476364,-2.2,1.3038404810388369
50,-1,0,52.4,2.0736441353276613,-1.8,1.3038404810388167
47,-3,0,50.8,2.588435821104564,-1.6,0.894427190997404
59,12,0,51.8,4.4384682042319765,1.0,6.204836822995039
31,-28,0,47.6,10.285912696497777,-4.2,14.58423806717361
67,36,0,50.8,13.572030061858,3.2,23.36022260167901
47,-20,0,50.2,13.682105101188803,-0.6,25.64761197460682
31,-16,0,47.0,16.248076809271108,-3.2,26.593232221751375
47,16,0,44.6,14.8593404968044,-2.4,27.217641337926317
31,-16,0,44.6,14.8593404968044,0.0,24.819347291981618
91,60,0,49.4,24.592681838302546,4.8,34.105717995667455
74,-17,0,54.8,26.7992537209524,5.4,33.58273365883121
95,21,0,67.6,27.85318653224427,12.8,31.712773451718057
79,-16,0,74.0,25.51470164434614,6.4,34.048494827231266
45,-34,0,76.8,19.72815247305237,2.8,37.75844276449964
36,-9,0,65.8,24.570307283385603,-11.0,20.11218536111869
43,7,0,59.6,25.861167800391105,-6.2,21.15892246783839
43,0,0,49.2,17.00588133558433,-10.4,15.820872289478759
86,43,0,50.6,20.082330542045586,1.4,27.95174413162791
91,5,0,59.8,26.414011433328067,9.2,19.879637823662538
45,-46,0,61.6,24.633310780323207,1.8,31.712773451718082
36,-9,0,60.2,26.10938528575474,-1.4,31.863772532454405
43,7,0,60.2,26.10938528575474,0.0,32.093613071762356
64,0,0,55.8,22.241852440837338,-8.6,21.801376103356336
64,0,0,50.4,12.856904759699228,-9.6,21.125813593800284
64,0,0,54.2,13.645512082731829,-0.4,5.683308895352737
65,1,0,60.0,9.513148795219486,1.6,3.0495901363946065
64,-1,0,64.2,0.4472135954887826,0.0,0.7071067811833613
60,-4,0,63.4,1.9493588689590309,-0.8,1.923538406165992
64,4,0,63.4,1.9493588689590309,0.0,2.9154759474218777
48,-16,0,60.2,7.085195833566361,-3.2,7.72657750883248
48,0,0,56.8,8.197560612766633,-3.4,7.60263112349902
48,0,0,53.6,7.797435475845873,-3.2,7.694153624668274
48,0,0,51.2,7.155417527997749,-2.4,7.797435475846903
41,-7,0,46.6,3.1304951684953886,-4.6,7.056911505750666
36,-5,0,44.2,5.495452665610964,-2.4,3.3615472627937026
41,5,0,42.8,5.167204273102554,-1.4,4.722287581246582
64,23,0,46.0,10.931605554536459,3.2,12.008330441822254
36,-28,0,43.6,11.674759098155732,-2.4,18.595698427324418
35,-1,0,42.4,12.3004064973467,-1.2,18.417383093154022
33,-2,0,41.8,12.755391017133435,-0.6,18.311198759229164
33,0,0,40.2,13.36787193235957,-1.6,18.063775906492967
33,0,0,34.0,1.4142135623592333,-6.2,12.21474518768183
40,7,0,34.8,3.033150177614285,0.8,3.5637059362404604
32,-8,0,34.2,3.271085446753262,-0.6,5.366563145999094
64,32,0,40.4,13.575713609234949,6.2,15.36879956275033
68,4,0,47.4,17.314733610424785,7.0,15.066519173319186
73,5,0,55.4,18.21537811850145,8.0,14.645818515876623
100,27,0,67.4,24.285798319182202,12.0,16.86712779343282
33,-67,0,67.6,23.922792479139915,0.2,39.63205773108426
48,15,0,64.4,25.540164447395206,-3.2,36.85376507224189
36,-12,0,58.0,28.275431031197098,-6.4,36.766832879648426
36,0,0,50.6,28.20992733063977,-7.4,36.445850243889176
47,11,0,40.0,6.964194138589642,-10.6,33.23100961451513
48,1,0,43.0,6.403124237430444,3.0,10.55935604097121
47,-1,0,42.8,6.220932405995827,-0.2,8.1670067956379
49,2,0,45.4,5.319774431305479,2.6,4.827007354458375
60,11,0,50.2,5.540758070875877,4.8,5.761944116354734
60,0,0,52.8,6.6105975524137515,2.6,4.827007354458375
60,0,0,55.2,6.610597552413927,2.4,4.929503017546015
69,9,0,59.6,7.092249290597819,4.4,5.224940191044772
57,-12,0,61.2,4.5497252664294825,1.6,9.126883367283455
62,5,0,61.6,4.505552130426105,0.4,7.893034904268164
53,-9,0,60.2,5.974947698514679,-1.4,8.961026726887706
64,11,0,61.0,6.204836822994351,0.8,10.592450141492074
65,1,0,60.2,5.069516742253237,-0.8,9.60208310732602
55,-10,0,59.8,5.4497706373741535,-0.4,9.044335243675771
59,4,0,59.2,5.31036721893928,-0.6,8.905054744357033
65,6,0,61.6,4.449719092255963,2.4,7.829431652425051
69,4,0,62.6,5.54977477020358,1.0,6.403124237432494
67,-2,0,63.0,5.830951894844321,0.4,6.54217089351811
64,-3,0,64.8,3.768288736282069,1.8,4.024922359499042
28,-36,0,58.6,17.213366899011486,-6.2,17.093858546273175
28,0,0,51.2,21.253235047869232,-7.4,16.211107303327452
35,7,0,44.4,19.501282009139054,-6.8,16.783920876839137
27,-8,0,36.4,15.757537878741172,-8.0,16.568041525780792
59,32,0,35.4,13.575713609234759,-1.0,24.63736998950975
54,-5,0,40.6,14.943225890013403,5.2,16.021860066796076
63,9,0,47.6,15.741664460913073,7.0,15.795568998931142
68,5,0,54.2,16.053037095826447,6.6,15.820872289478688
95,27,0,67.8,16.05303709582686,13.6,15.485477067239279
40,-55,0,64.0,20.334699407662498,-3.8,30.87393722867228
31,-9,0,59.4,25.185313180502344,-4.6,30.96449579760659
38,7,0,54.4,26.726391451147688,-5.0,30.757112998459338
47,9,0,50.2,25.68462575160433,-4.2,31.131977129633064
47,0,0,40.6,6.730527468183084,-9.6,26.340083523026212
47,0,0,42.0,7.280109889278344,1.4,7.092249290598533
48,1,0,45.4,4.159326868613672,3.4,4.277849927240916
47,-1,0,47.2,0.4472135954701611,1.8,4.086563348339938
38,-9,0,45.4,4.159326868613672,-1.8,4.0865633483399995
31,-7,0,42.2,7.4632432628160075,-3.2,4.494441010848403
38,7,0,40.4,7.0922492905965155,-1.8,6.41872261435216
31,-7,0,37.0,6.595452979133692,-3.4,6.542170893518148
42,11,0,36.0,4.847679857412465,-1.0,9.273618495495473
43,1,0,37.0,5.787918451391959,1.0,8.124038404635678
32,-11,0,37.2,5.54075807087475,0.2,9.230384607371219
33,1,0,36.2,5.8051701094767845,-1.0,8.485281374238317
44,11,0,38.8,5.805170109477001,2.6,9.099450532861598
45,1,0,39.4,6.348228099238858,0.6,7.797435475846881
34,-11,0,37.6,6.34822809923872,-1.8,9.338094023942777
35,1,0,38.2,5.805170109476952,0.6,7.797435475846881
55,20,0,42.6,8.561541917199781,4.4,11.696153213770542
55,0,0,44.8,10.256705123965057,2.2,11.166915420114691
55,0,0,46.8,11.23387733598569,2.0,11.20267825120383
52,-3,0,50.4,8.706319543870213,3.6,9.289779329994607
60,8,0,55.4,2.8809720581743363,5.0,9.327379053088539
68,8,0,58.0,6.284902544986977,2.6,5.0793700396796435
41,-27,0,55.2,9.984988733092344,-2.8,14.377065069060372
61,20,0,56.4,10.310189135024741,1.2,17.739785793520603
68,7,0,59.6,11.058933040758738,3.2,17.711578134090566
43,-25,0,56.2,13.29285522376521,-3.4,21.267345861672442
64,21,0,55.4,12.501999840024846,-0.8,23.66854452643837
67,3,0,60.6,10.212737145348756,5.2,18.63330351816325
43,-24,0,57.0,12.86468033026794,-3.6,20.218803129760083
63,20,0,56.0,11.958260743100638,-1.0,22.61636575579719
63,0,0,60.0,9.643650760992212,4.0,18.343936327844006
68,5,0,60.8,10.207840124139214,0.8,15.865055940651311
60,-8,0,59.4,9.607288899579585,-1.4,16.241921068641965
51,-9,0,61.0,6.284902544987205,1.6,11.80254209905626
63,12,0,61.0,6.284902544987205,0.0,8.860022573334426
58,-5,0,60.0,6.284902544987129,-1.0,9.137833441248299
63,5,0,59.0,4.94974746830429,-1.0,9.137833441248299
59,-4,0,58.8,4.919349550497966,-0.2,8.526429498916626
59,0,0,60.4,2.408318915755569,1.6,7.021395872616453
64,5,0,60.6,2.70185121721872,0.2,4.7644516998281725
56,-8,0,60.2,3.2710854467570685,-0.4,5.683308895352746
47,-9,0,57.0,6.2849025449869,-3.2,5.805170109479656
59,12,0,57.0,6.2849025449869,0.0,8.860022573334426
54,-5,0,56.0,6.2849025449868225,-1.0,9.137833441248299
56,2,0,54.4,4.505552130425338,-1.6,8.734987120768743
57,1,0,54.6,4.615192303683617,0.2,7.981227975693687
52,-5,0,55.6,2.7018512172178295,1.0,6.964194138591732
40,-12,0,51.8,6.870225614925451,-3.8,5.630275304103354
59,19,0,52.8,7.596051605931779,1.0,11.51086443322114
64,5,0,54.4,9.126883367282629,1.6,11.653325705565573
62,-2,0,55.4,9.736529155709507,1.0,11.768602295939626
56,-6,0,56.2,9.549869109049718,0.8,11.903780911962194
61,5,0,60.4,3.049590136393103,4.2,9.52365476064704
59,-2,0,60.4,3.049590136393103,0.0,4.847679857415875
40,-19,0,55.6,9.016651263078852,-4.8,8.871302046486539
53,13,0,53.8,8.288546314039616,-1.8,12.029131306956286
53,0,0,53.2,8.197560612766406,-0.6,11.802542099056273
53,0,0,51.6,6.985699678627587,-1.6,11.414902540100629
55,2,0,50.8,6.0991802727888595,-0.8,11.519548602267179
53,-2,0,53.4,0.894427190988347,2.6,5.983310120660237
40,-13,0,50.8,6.0991802727888595,-2.6,5.983310120660298
50,10,0,50.2,5.974947698513872,-0.6,8.294576541330827
53,3,0,50.2,5.974947698513872,0.0,8.45576726264362
84,31,0,56.0,16.537835408540676,5.8,16.39207125411535
68,-16,0,59.0,17.20465053408481,3.0,19.039432764659644
62,-6,0,63.4,13.557285864065452,4.4,17.78482499211041
76,14,0,68.6,12.033287165192808,5.2,18.18515878401932
64,-12,0,70.8,9.121403400792891,2.2,19.804039991880327
68,4,0,67.6,5.366563145998846,-3.2,12.214745187681816
59,-9,0,65.8,6.572670690061331,-1.8,10.686440005913845
76,17,0,68.6,7.4699397587928384,2.8,13.103434664239574
64,-12,0,66.2,6.3403469936582875,-2.4,12.700393694685058
68,4,0,67.0,6.244997998397794,0.8,11.649034294738579
59,-9,0,65.2,7.120393247566508,-1.8,12.194260945215003
33,-26,0,60.0,16.32482771731407,-5.2,16.361540269791117
33,0,0,51.4,17.096783323186187,-8.6,11.69615321377062
33,0,0,45.2,17.00588133558421,-6.2,12.049896265113508
40,7,0,39.6,11.260550608205886,-5.6,12.739701723352725
32,-8,0,34.2,3.2710854467532227,-5.4,12.680693987317744
64,32,0,40.4,13.575713609234938,6.2,15.36879956275033
68,4,0,47.4,17.314733610424778,7.0,15.066519173319188
73,5,0,55.4,18.215378118501445,8.0,14.645818515876625
100,27,0,67.4,24.285798319182195,12.0,16.867127793432825
33,-67,0,67.6,23.92279247913991,0.2,39.63205773108426
31,-2,0,61.0,29.146183283579113,-6.6,35.514785653302155
43,12,0,56.0,29.782545223670557,-5.0,36.28360511305342
52,9,0,51.8,28.225874654295087,-4.2,36.601912518337016
53,1,0,42.4,10.28591269649751,-9.4,32.70015290484124
43,-10,0,44.4,8.876936408467202,2.0,8.803408430829244
52,9,0,48.6,5.128352561980762,4.2,8.927485648265982
43,-9,0,48.6,5.128352561980762,0.0,9.27361849549547
48,5,0,47.8,4.764451699825896,-0.8,8.438009243891344
41,-7,0,45.4,4.505552130424367,-2.4,8.763560920082428
40,-1,0,44.8,5.069516742251767,-0.6,7.6681158050720475
38,-2,0,42.0,3.8078865529277874,-2.8,5.495452665613274
49,11,0,43.2,4.969909455912595,1.2,6.942621983083588
50,1,0,43.6,5.5045435778064125,0.4,6.618156843109387
39,-11,0,43.2,5.8051701094773644,-0.4,7.8612976028131465
40,1,0,43.2,5.8051701094773644,0.0,7.874007874011536
51,11,0,45.8,5.805170109477581,2.6,9.099450532861603
52,1,0,46.4,6.348228099239387,0.6,7.797435475846887
48,-4,0,46.0,6.1237243569556705,-0.4,8.049844718998978
40,-8,0,46.2,5.848076606883012,0.2,7.120393247566853
33,-7,0,44.8,8.105553651661987,-1.4,7.765307463326604
40,7,0,42.6,7.4699397587911545,-2.2,6.220932405997992
48,8,0,41.8,6.340346993656425,-0.8,7.72657750883247
40,-8,0,40.2,5.310367218937549,-1.6,8.324662155306719
33,-7,0,38.8,6.220932405995517,-1.4,8.142481194328658
40,7,0,40.2,5.310367218937549,1.4,8.142481194328635
33,-7,0,38.8,6.220932405995517,-1.4,8.142481194328658
40,7,0,37.2,3.8340579025314194,-1.6,7.861297602813156
28,-12,0,34.8,5.167204273101781,-2.4,8.82043082847975
40,12,0,36.2,5.495452665610237,1.4,10.310189135025384
48,8,0,37.8,7.628892449101914,1.6,10.454664030947884
40,-8,0,39.2,7.155417527996921,1.4,10.667708282475457
48,8,0,40.8,8.197560612765672,1.6,10.807404868884825
40,-8,0,43.2,4.38178046003784,2.4,9.633275663033594
33,-7,0,41.8,6.340346993656425,-1.4,8.59069263796557
40,7,0,40.2,5.310367218937549,-1.6,8.324662155306717
45,5,0,41.2,5.718391382195477,1.0,7.842193570678774
44,-1,0,40.4,4.722287581243513,-0.8,6.797058187186259
43,-1,0,41.0,4.847679857412955,0.6,5.549774770204244
42,-1,0,42.8,1.9235384061590812,1.8,3.898717737922997
41,-1,0,43.0,1.5811388300744542,0.2,2.683281572998933
40,-1,0,42.0,1.5811388300741498,-1.0,0.0
39,-1,0,41.0,1.5811388300738454,-1.0,0.0
38,-1,0,40.0,1.581138830073541,-1.0,0.0
37,-1,0,39.0,1.5811388300732365,-1.0,0.0
36,-1,0,38.0,1.5811388300729319,-1.0,0.0
35,-1,0,37.0,1.5811388300726275,-1.0,0.0
34,-1,0,36.0,1.581138830072323,-1.0,0.0
